2017116.192055__OXA_382 Made 2017116.192055__OXA_382 into gene. strand=+, frame=0
201713.191635__tet_M_ Made 201713.191635__tet_M_ into gene. strand=+, frame=0
201713.19163__HERA_8 Made 201713.19163__HERA_8 into gene. strand=+, frame=0
201713.191645__DHA_21 Made 201713.191645__DHA_21 into gene. strand=+, frame=0
201713.191649__ACT_15 Made 201713.191649__ACT_15 into gene. strand=+, frame=0
201713.19164__cepA_44 Made 201713.19164__cepA_44 into gene. strand=+, frame=0
201713.191653__TEM_171 Made 201713.191653__TEM_171 into gene. strand=+, frame=0
201713.191658__tet_L_ Made 201713.191658__tet_L_ into gene. strand=+, frame=0
201713.19168__TEM_109 Made 201713.19168__TEM_109 into gene. strand=+, frame=0
201713.191712__tet_Q_ Made 201713.191712__tet_Q_ into gene. strand=+, frame=0
201713.191716__OXA_111 Made 201713.191716__OXA_111 into gene. strand=+, frame=0
201713.191725__CTX_M_53 Made 201713.191725__CTX_M_53 into gene. strand=+, frame=0
201713.191734__OXA_237 Made 201713.191734__OXA_237 into gene. strand=+, frame=0
201713.191739__SHV_38 Made 201713.191739__SHV_38 into gene. strand=+, frame=0
201713.19173__QnrB23 Made 201713.19173__QnrB23 into gene. strand=+, frame=0
201713.191748__aac_6PRIME__IIc Made 201713.191748__aac_6PRIME__IIc into gene. strand=+, frame=0
201713.191752__aac_6PRIME__Ia Made 201713.191752__aac_6PRIME__Ia into gene. strand=+, frame=0
201713.19177__OKP_B_20 Made 201713.19177__OKP_B_20 into gene. strand=+, frame=0
201713.191814__aadA2 Made 201713.191814__aadA2 into gene. strand=+, frame=0
201713.191819__TMB_2 Made 201713.191819__TMB_2 into gene. strand=+, frame=0
201713.191823__OXA_253 Made 201713.191823__OXA_253 into gene. strand=+, frame=0
201713.191828__aadA1 Made 201713.191828__aadA1 into gene. strand=+, frame=0
201713.191836__aph_4__Ia Made 201713.191836__aph_4__Ia into gene. strand=+, frame=0
201713.191841__QnrB32 Made 201713.191841__QnrB32 into gene. strand=+, frame=0
201713.191845__BEL_1 Made 201713.191845__BEL_1 into gene. strand=+, frame=0
201713.191854__TEM_116 Made 201713.191854__TEM_116 into gene. strand=+, frame=0
201713.191859__FAR_1 Made 201713.191859__FAR_1 into gene. strand=+, frame=0
201713.19185__QnrB15 Made 201713.19185__QnrB15 into gene. strand=+, frame=0
201713.1918__sul2 Made 201713.1918__sul2 into gene. strand=+, frame=0
201713.191913__tet_Z_ Made 201713.191913__tet_Z_ into gene. strand=+, frame=0
201713.191918__tetB_P_ Made 201713.191918__tetB_P_ into gene. strand=+, frame=0
201713.191922__OXY_2_1 Made 201713.191922__OXY_2_1 into gene. strand=+, frame=0
201713.191927__cml Made 201713.191927__cml into gene. strand=+, frame=0
201713.191931__CTX_M_17 Made 201713.191931__CTX_M_17 into gene. strand=+, frame=0
201713.191937__aac_6PRIME__33 Made 201713.191937__aac_6PRIME__33 into gene. strand=+, frame=0
201713.191942__OXY_5_1 Made 201713.191942__OXY_5_1 into gene. strand=+, frame=0
201713.191947__CTX_M_68 Made 201713.191947__CTX_M_68 into gene. strand=+, frame=0
201713.19194__TEM_187 Made 201713.19194__TEM_187 into gene. strand=+, frame=0
201713.191952__QnrVC1 Made 201713.191952__QnrVC1 into gene. strand=+, frame=0
201713.19199__tet_X_ Made 201713.19199__tet_X_ into gene. strand=+, frame=0
201713.192016__sul1 Made 201713.192016__sul1 into gene. strand=+, frame=0
201713.192021__TEM_154 Made 201713.192021__TEM_154 into gene. strand=+, frame=0
201713.192026__SHV_69 Made 201713.192026__SHV_69 into gene. strand=+, frame=0
201713.192031__CTX_M_21 Made 201713.192031__CTX_M_21 into gene. strand=+, frame=0
201713.192041__KPC_6 Made 201713.192041__KPC_6 into gene. strand=+, frame=0
201713.192047__OXY_2_3 Made 201713.192047__OXY_2_3 into gene. strand=+, frame=0
201713.192052__FONA_4 Made 201713.192052__FONA_4 into gene. strand=+, frame=0
201713.192058__SHV_135 Made 201713.192058__SHV_135 into gene. strand=+, frame=0
201713.19206__GES_2 Made 201713.19206__GES_2 into gene. strand=+, frame=0
201713.192113__IMP_34 Made 201713.192113__IMP_34 into gene. strand=+, frame=0
201713.192118__QnrB56 Made 201713.192118__QnrB56 into gene. strand=+, frame=0
201713.192122__fosA Made 201713.192122__fosA into gene. strand=+, frame=0
201713.192127__cfiA4 Made 201713.192127__cfiA4 into gene. strand=+, frame=0
201713.192131__TEM_55 Made 201713.192131__TEM_55 into gene. strand=+, frame=0
201713.192136__tet_L_ Made 201713.192136__tet_L_ into gene. strand=+, frame=0
201713.19213__otr_A_ Made 201713.19213__otr_A_ into gene. strand=+, frame=0
201713.192141__aadA4 Made 201713.192141__aadA4 into gene. strand=+, frame=0
201713.192146__VIM_3 Made 201713.192146__VIM_3 into gene. strand=+, frame=0
201713.19214__nimA Made 201713.19214__nimA into gene. strand=+, frame=0
201713.192151__OXA_53 Made 201713.192151__OXA_53 into gene. strand=+, frame=0
201713.192156__aac_6PRIME__aph_2PRIMEPRIME_ Made 201713.192156__aac_6PRIME__aph_2PRIMEPRIME_ into gene. strand=+, frame=0
201713.19218__floR Made 201713.19218__floR into gene. strand=+, frame=0
201713.19219__blaZ Made 201713.19219__blaZ into gene. strand=+, frame=0
201713.192215__QnrB10 Made 201713.192215__QnrB10 into gene. strand=+, frame=0
201713.192225__fosA Made 201713.192225__fosA into gene. strand=+, frame=0
201713.192229__aac_6PRIME__IIa Made 201713.192229__aac_6PRIME__IIa into gene. strand=+, frame=0
201713.19222__OXA_92 Made 201713.19222__OXA_92 into gene. strand=+, frame=0
201713.192234__TEM_102 Made 201713.192234__TEM_102 into gene. strand=+, frame=0
201713.192239__CARB_5 Made 201713.192239__CARB_5 into gene. strand=+, frame=0
201713.19223__VEB_7 Made 201713.19223__VEB_7 into gene. strand=+, frame=0
201713.192244__catA3 Made 201713.192244__catA3 into gene. strand=+, frame=0
201713.192248__cfiA8 Made 201713.192248__cfiA8 into gene. strand=+, frame=0
201713.192252__SHV_13 Made 201713.192252__SHV_13 into gene. strand=+, frame=0
201713.19225__aac_3__IId Made 201713.19225__aac_3__IId into gene. strand=+, frame=0
201713.19228__aac_6PRIME__Iae Made 201713.19228__aac_6PRIME__Iae into gene. strand=+, frame=0
201713.192311__aadD Made 201713.192311__aadD into gene. strand=+, frame=0
201713.192315__dfrA14 Made 201713.192315__dfrA14 into gene. strand=+, frame=0
201713.192319__CTX_M_134 Made 201713.192319__CTX_M_134 into gene. strand=+, frame=0
201713.192329__TEM_24 Made 201713.192329__TEM_24 into gene. strand=+, frame=0
201713.19232__catB9 Made 201713.19232__catB9 into gene. strand=+, frame=0
201713.192334__CGB_1 Made 201713.192334__CGB_1 into gene. strand=+, frame=0
201713.192338__OKP_B_10 Made 201713.192338__OKP_B_10 into gene. strand=+, frame=0
201713.192343__tet_M_ Made 201713.192343__tet_M_ into gene. strand=+, frame=0
201713.192347__IMP_13 Made 201713.192347__IMP_13 into gene. strand=+, frame=0
201713.192352__optrA Made 201713.192352__optrA into gene. strand=+, frame=0
201713.192357__OXA_134 Made 201713.192357__OXA_134 into gene. strand=+, frame=0
201713.19236__OXA_199 Made 201713.19236__OXA_199 into gene. strand=+, frame=0
201713.19237__OXA_77 Made 201713.19237__OXA_77 into gene. strand=+, frame=0
201713.192411__PER_2 Made 201713.192411__PER_2 into gene. strand=+, frame=0
201713.192416__OXA_2 Made 201713.192416__OXA_2 into gene. strand=+, frame=0
201713.19241__tet_33_ Made 201713.19241__tet_33_ into gene. strand=+, frame=0
201713.192421__VIM_10 Made 201713.192421__VIM_10 into gene. strand=+, frame=0
201713.192425__OXA_48 Made 201713.192425__OXA_48 into gene. strand=+, frame=0
201713.192436__OXA_11 Made 201713.192436__OXA_11 into gene. strand=+, frame=0
201713.19243__CTX_M_97 Made 201713.19243__CTX_M_97 into gene. strand=+, frame=0
201713.192441__OXA_60 Made 201713.192441__OXA_60 into gene. strand=+, frame=0
201713.192446__TEM_128 Made 201713.192446__TEM_128 into gene. strand=+, frame=0
201713.192451__TEM_52 Made 201713.192451__TEM_52 into gene. strand=+, frame=0
201713.192456__OXY_2_7 Made 201713.192456__OXY_2_7 into gene. strand=+, frame=0
201713.19245__CMY_8like Made 201713.19245__CMY_8like into gene. strand=+, frame=0
201713.19246__OXA_133 Made 201713.19246__OXA_133 into gene. strand=+, frame=0
201713.192512__TEM_10 Made 201713.192512__TEM_10 into gene. strand=+, frame=0
201713.192517__TEM_198 Made 201713.192517__TEM_198 into gene. strand=+, frame=0
201713.192522__CTX_M_85 Made 201713.192522__CTX_M_85 into gene. strand=+, frame=0
201713.19252__sul2 Made 201713.19252__sul2 into gene. strand=+, frame=0
201713.192533__OXA_204 Made 201713.192533__OXA_204 into gene. strand=+, frame=0
201713.192538__TEM_193 Made 201713.192538__TEM_193 into gene. strand=+, frame=0
201713.192543__OXA_115 Made 201713.192543__OXA_115 into gene. strand=+, frame=0
201713.192548__aac_6PRIME__Iz Made 201713.192548__aac_6PRIME__Iz into gene. strand=+, frame=0
201713.19254__OXY_2_6 Made 201713.19254__OXY_2_6 into gene. strand=+, frame=0
201713.192553__OXA_372 Made 201713.192553__OXA_372 into gene. strand=+, frame=0
201713.192558__OXA_58 Made 201713.192558__OXA_58 into gene. strand=+, frame=0
201713.19256__OKP_B_2 Made 201713.19256__OKP_B_2 into gene. strand=+, frame=0
201713.1925__OXY_2_10 Made 201713.1925__OXY_2_10 into gene. strand=+, frame=0
201713.192613__TEM_159 Made 201713.192613__TEM_159 into gene. strand=+, frame=0
201713.192618__IMP_42 Made 201713.192618__IMP_42 into gene. strand=+, frame=0
201713.192623__OKP_A_9 Made 201713.192623__OKP_A_9 into gene. strand=+, frame=0
201713.192628__aph_2PRIMEPRIME__Ib Made 201713.192628__aph_2PRIMEPRIME__Ib into gene. strand=+, frame=0
201713.192633__CMY_94 Made 201713.192633__CMY_94 into gene. strand=+, frame=0
201713.192638__tet_S_ Made 201713.192638__tet_S_ into gene. strand=+, frame=0
201713.19263__ARR_6like Made 201713.19263__ARR_6like into gene. strand=+, frame=0
201713.192642__CMY_2 Made 201713.192642__CMY_2 into gene. strand=+, frame=0
201713.192647__blaA Made 201713.192647__blaA into gene. strand=+, frame=0
201713.192653__tet_M_ Made 201713.192653__tet_M_ into gene. strand=+, frame=0
201713.192657__tet_Q_ Made 201713.192657__tet_Q_ into gene. strand=+, frame=0
201713.19268__SPM_1 Made 201713.19268__SPM_1 into gene. strand=+, frame=0
201713.192711__tet_S_ Made 201713.192711__tet_S_ into gene. strand=+, frame=0
201713.192716__HERA_2 Made 201713.192716__HERA_2 into gene. strand=+, frame=0
201713.192722__CTX_M_93 Made 201713.192722__CTX_M_93 into gene. strand=+, frame=0
201713.192727__tet_39_ Made 201713.192727__tet_39_ into gene. strand=+, frame=0
201713.19272__cmx Made 201713.19272__cmx into gene. strand=+, frame=0
201713.192732__SHV_65 Made 201713.192732__SHV_65 into gene. strand=+, frame=0
201713.192747__CARB_11 Made 201713.192747__CARB_11 into gene. strand=+, frame=0
201713.192752__CMY_35 Made 201713.192752__CMY_35 into gene. strand=+, frame=0
201713.192757__tet_M_ Made 201713.192757__tet_M_ into gene. strand=+, frame=0
201713.19277__CMY_46 Made 201713.19277__CMY_46 into gene. strand=+, frame=0
201713.192812__QnrB62 Made 201713.192812__QnrB62 into gene. strand=+, frame=0
201713.19281__CMY_42 Made 201713.19281__CMY_42 into gene. strand=+, frame=0
201713.192821__QnrB29 Made 201713.192821__QnrB29 into gene. strand=+, frame=0
201713.192826__OXA_136 Made 201713.192826__OXA_136 into gene. strand=+, frame=0
201713.192831__CTX_M_92 Made 201713.192831__CTX_M_92 into gene. strand=+, frame=0
201713.192836__TEM_207 Made 201713.192836__TEM_207 into gene. strand=+, frame=0
201713.192842__tet_K_ Made 201713.192842__tet_K_ into gene. strand=+, frame=0
201713.192847__aph_6__Ib Made 201713.192847__aph_6__Ib into gene. strand=+, frame=0
201713.192852__OXA_209 Made 201713.192852__OXA_209 into gene. strand=+, frame=0
201713.192856__TEM_197 Made 201713.192856__TEM_197 into gene. strand=+, frame=0
201713.19286__TEM_209 Made 201713.19286__TEM_209 into gene. strand=+, frame=0
201713.192911__ARR_4 Made 201713.192911__ARR_4 into gene. strand=+, frame=0
201713.192916__OXY_4_1 Made 201713.192916__OXY_4_1 into gene. strand=+, frame=0
201713.192921__CMY_84 Made 201713.192921__CMY_84 into gene. strand=+, frame=0
201713.192926__SHV_160 Made 201713.192926__SHV_160 into gene. strand=+, frame=0
201713.19292__tet_M_ Made 201713.19292__tet_M_ into gene. strand=+, frame=0
201713.192931__LEN_20 Made 201713.192931__LEN_20 into gene. strand=+, frame=0
201713.192942__CTX_M_117 Made 201713.192942__CTX_M_117 into gene. strand=+, frame=0
201713.192947__PER_7 Made 201713.192947__PER_7 into gene. strand=+, frame=0
201713.192953__CMY_19 Made 201713.192953__CMY_19 into gene. strand=+, frame=0
201713.192958__sul1 Made 201713.192958__sul1 into gene. strand=+, frame=0
201713.1929__TEM_149 Made 201713.1929__TEM_149 into gene. strand=+, frame=0
201713.193012__CMY_23 Made 201713.193012__CMY_23 into gene. strand=+, frame=0
201713.193016__OXA_70 Made 201713.193016__OXA_70 into gene. strand=+, frame=0
201713.193021__B_13 Made 201713.193021__B_13 into gene. strand=+, frame=0
201713.193026__OXA_64 Made 201713.193026__OXA_64 into gene. strand=+, frame=0
201713.19302__dfrA16 Made 201713.19302__dfrA16 into gene. strand=+, frame=0
201713.193031__ACI_1 Made 201713.193031__ACI_1 into gene. strand=+, frame=0
201713.193037__cat Made 201713.193037__cat into gene. strand=+, frame=0
201713.193041__aac_6PRIME__Iaf Made 201713.193041__aac_6PRIME__Iaf into gene. strand=+, frame=0
201713.193046__OXA_98 Made 201713.193046__OXA_98 into gene. strand=+, frame=0
201713.193051__OXA_232 Made 201713.193051__OXA_232 into gene. strand=+, frame=0
201713.193056__SHV_77 Made 201713.193056__SHV_77 into gene. strand=+, frame=0
201713.19307__sul2 Made 201713.19307__sul2 into gene. strand=+, frame=0
201713.193112__SHV_74 Made 201713.193112__SHV_74 into gene. strand=+, frame=0
201713.193118__aadA8 Made 201713.193118__aadA8 into gene. strand=+, frame=0
201713.193122__QnrB69 Made 201713.193122__QnrB69 into gene. strand=+, frame=0
201713.193127__OXA_228 Made 201713.193127__OXA_228 into gene. strand=+, frame=0
201713.193132__QnrVC4 Made 201713.193132__QnrVC4 into gene. strand=+, frame=0
201713.193137__aadA1 Made 201713.193137__aadA1 into gene. strand=+, frame=0
201713.193141__CMY_31 Made 201713.193141__CMY_31 into gene. strand=+, frame=0
201713.193146__tet_W_ Made 201713.193146__tet_W_ into gene. strand=+, frame=0
201713.193151__CMY_81 Made 201713.193151__CMY_81 into gene. strand=+, frame=0
201713.193156__GES_3 Made 201713.193156__GES_3 into gene. strand=+, frame=0
201713.19316__OXA_142 Made 201713.19316__OXA_142 into gene. strand=+, frame=0
201713.19317__TEM_122 Made 201713.19317__TEM_122 into gene. strand=+, frame=0
201713.193211__IMP_16 Made 201713.193211__IMP_16 into gene. strand=+, frame=0
201713.193216__aac_6PRIME__Ig Made 201713.193216__aac_6PRIME__Ig into gene. strand=+, frame=0
201713.193221__CTX_M_89 Made 201713.193221__CTX_M_89 into gene. strand=+, frame=0
201713.193226__DHA_7 Made 201713.193226__DHA_7 into gene. strand=+, frame=0
201713.193231__OKP_A_7 Made 201713.193231__OKP_A_7 into gene. strand=+, frame=0
201713.193246__TEM_110 Made 201713.193246__TEM_110 into gene. strand=+, frame=0
201713.193257__CARB_8 Made 201713.193257__CARB_8 into gene. strand=+, frame=0
201713.19326__SHV_37 Made 201713.19326__SHV_37 into gene. strand=+, frame=0
201713.193313__aadA14 Made 201713.193313__aadA14 into gene. strand=+, frame=0
201713.193317__OXA_244 Made 201713.193317__OXA_244 into gene. strand=+, frame=0
201713.193323__CMY_78 Made 201713.193323__CMY_78 into gene. strand=+, frame=0
201713.193328__aph_2PRIMEPRIME__Ib Made 201713.193328__aph_2PRIMEPRIME__Ib into gene. strand=+, frame=0
201713.19332__OXA_90 Made 201713.19332__OXA_90 into gene. strand=+, frame=0
201713.193332__tet_M_ Made 201713.193332__tet_M_ into gene. strand=+, frame=0
201713.193337__TEM_115 Made 201713.193337__TEM_115 into gene. strand=+, frame=0
201713.193343__OXA_21 Made 201713.193343__OXA_21 into gene. strand=+, frame=0
201713.193348__SHV_1b_b Made 201713.193348__SHV_1b_b into gene. strand=+, frame=0
201713.193354__KPC_11 Made 201713.193354__KPC_11 into gene. strand=+, frame=0
201713.193359__OXA_235 Made 201713.193359__OXA_235 into gene. strand=+, frame=0
201713.19335__OKP_B_7 Made 201713.19335__OKP_B_7 into gene. strand=+, frame=0
201713.19337__OXA_114 Made 201713.19337__OXA_114 into gene. strand=+, frame=0
201713.19339__CMY_63 Made 201713.19339__CMY_63 into gene. strand=+, frame=0
201713.1933__floR Made 201713.1933__floR into gene. strand=+, frame=0
201713.193414__aac_6PRIME__Ik Made 201713.193414__aac_6PRIME__Ik into gene. strand=+, frame=0
201713.193419__SHV_56 Made 201713.193419__SHV_56 into gene. strand=+, frame=0
201713.193424__SHV_173 Made 201713.193424__SHV_173 into gene. strand=+, frame=0
201713.193435__IND_1 Made 201713.193435__IND_1 into gene. strand=+, frame=0
201713.19343__OXA_148 Made 201713.19343__OXA_148 into gene. strand=+, frame=0
201713.193445__VIM_23 Made 201713.193445__VIM_23 into gene. strand=+, frame=0
201713.19344__OXA_131 Made 201713.19344__OXA_131 into gene. strand=+, frame=0
201713.193454__SHV_100 Made 201713.193454__SHV_100 into gene. strand=+, frame=0
201713.19348__PDC_1 Made 201713.19348__PDC_1 into gene. strand=+, frame=0
201713.19349__aph_3PRIME__IIb Made 201713.19349__aph_3PRIME__IIb into gene. strand=+, frame=0
201713.193516__sul1 Made 201713.193516__sul1 into gene. strand=+, frame=0
201713.19351__CTX_M_111 Made 201713.19351__CTX_M_111 into gene. strand=+, frame=0
201713.19352__tet_T_ Made 201713.19352__tet_T_ into gene. strand=+, frame=0
201713.193539__CTX_M_13 Made 201713.193539__CTX_M_13 into gene. strand=+, frame=0
201713.193545__CMY_65 Made 201713.193545__CMY_65 into gene. strand=+, frame=0
201713.193554__OXA_15 Made 201713.193554__OXA_15 into gene. strand=+, frame=0
201713.193559__LEN_25 Made 201713.193559__LEN_25 into gene. strand=+, frame=0
201713.19355__IMP_35 Made 201713.19355__IMP_35 into gene. strand=+, frame=0
201713.19356__rmtC Made 201713.19356__rmtC into gene. strand=+, frame=0
201713.19357__OXA_112 Made 201713.19357__OXA_112 into gene. strand=+, frame=0
201713.1935__OXA_114 Made 201713.1935__OXA_114 into gene. strand=+, frame=0
201713.193616__VIM_28 Made 201713.193616__VIM_28 into gene. strand=+, frame=0
201713.193621__str Made 201713.193621__str into gene. strand=+, frame=0
201713.193625__VIM_14 Made 201713.193625__VIM_14 into gene. strand=+, frame=0
201713.193645__cfxA6 Made 201713.193645__cfxA6 into gene. strand=+, frame=0
201713.19364__QnrD Made 201713.19364__QnrD into gene. strand=+, frame=0
201713.193656__SHV_29 Made 201713.193656__SHV_29 into gene. strand=+, frame=0
201713.19365__CTX_M_60 Made 201713.19365__CTX_M_60 into gene. strand=+, frame=0
201713.193713__CTX_M_45 Made 201713.193713__CTX_M_45 into gene. strand=+, frame=0
201713.193719__FOX_8 Made 201713.193719__FOX_8 into gene. strand=+, frame=0
201713.193724__OXA_146 Made 201713.193724__OXA_146 into gene. strand=+, frame=0
201713.19372__CTX_M_105 Made 201713.19372__CTX_M_105 into gene. strand=+, frame=0
