VFG000349__psaE Made VFG000349__psaE into gene. strand=+, frame=0
VFG004126__csgD Made VFG004126__csgD into gene. strand=+, frame=0
VFG004128__csgD Made VFG004128__csgD into gene. strand=+, frame=0
VFG004129__csgD Made VFG004129__csgD into gene. strand=+, frame=0
VFG004131__csgB Made VFG004131__csgB into gene. strand=+, frame=0
VFG004136__csgA Made VFG004136__csgA into gene. strand=+, frame=0
VFG004139__csgF Made VFG004139__csgF into gene. strand=+, frame=0
VFG004144__csgG Made VFG004144__csgG into gene. strand=+, frame=0
VFG004145__bcfA Made VFG004145__bcfA into gene. strand=+, frame=0
VFG004146__bcfA Made VFG004146__bcfA into gene. strand=+, frame=0
VFG004149__bcfA Made VFG004149__bcfA into gene. strand=+, frame=0
VFG004150__bcfB Made VFG004150__bcfB into gene. strand=+, frame=0
VFG004151__bcfB Made VFG004151__bcfB into gene. strand=+, frame=0
VFG004153__bcfB Made VFG004153__bcfB into gene. strand=+, frame=0
VFG004154__bcfB Made VFG004154__bcfB into gene. strand=+, frame=0
VFG004155__bcfC Made VFG004155__bcfC into gene. strand=+, frame=0
VFG004158__bcfC Made VFG004158__bcfC into gene. strand=+, frame=0
VFG004160__bcfD Made VFG004160__bcfD into gene. strand=+, frame=0
VFG004161__bcfD Made VFG004161__bcfD into gene. strand=+, frame=0
VFG004162__bcfD Made VFG004162__bcfD into gene. strand=+, frame=0
VFG004163__bcfD Made VFG004163__bcfD into gene. strand=+, frame=0
VFG004164__bcfD Made VFG004164__bcfD into gene. strand=+, frame=0
VFG004165__bcfE Made VFG004165__bcfE into gene. strand=+, frame=0
VFG004166__bcfE Made VFG004166__bcfE into gene. strand=+, frame=0
VFG004169__bcfE Made VFG004169__bcfE into gene. strand=+, frame=0
VFG004170__bcfF Made VFG004170__bcfF into gene. strand=+, frame=0
VFG004171__bcfF Made VFG004171__bcfF into gene. strand=+, frame=0
VFG004174__bcfF Made VFG004174__bcfF into gene. strand=+, frame=0
VFG004175__bcfG Made VFG004175__bcfG into gene. strand=+, frame=0
VFG004176__bcfG Made VFG004176__bcfG into gene. strand=+, frame=0
VFG004178__bcfG Made VFG004178__bcfG into gene. strand=+, frame=0
VFG004179__bcfG Made VFG004179__bcfG into gene. strand=+, frame=0
VFG004181__lpfE Made VFG004181__lpfE into gene. strand=+, frame=0
VFG004183__lpfD Made VFG004183__lpfD into gene. strand=+, frame=0
VFG004187__lpfB Made VFG004187__lpfB into gene. strand=+, frame=0
VFG004190__safA Made VFG004190__safA into gene. strand=+, frame=0
VFG004191__safA Made VFG004191__safA into gene. strand=+, frame=0
VFG004193__safA Made VFG004193__safA into gene. strand=+, frame=0
VFG004194__safA Made VFG004194__safA into gene. strand=+, frame=0
VFG004195__safB Made VFG004195__safB into gene. strand=+, frame=0
VFG004196__safB Made VFG004196__safB into gene. strand=+, frame=0
VFG004198__safB Made VFG004198__safB into gene. strand=+, frame=0
VFG004199__safB Made VFG004199__safB into gene. strand=+, frame=0
VFG004200__safC Made VFG004200__safC into gene. strand=+, frame=0
VFG004201__safC Made VFG004201__safC into gene. strand=+, frame=0
VFG004203__safC Made VFG004203__safC into gene. strand=+, frame=0
VFG004204__safC Made VFG004204__safC into gene. strand=+, frame=0
VFG004205__safD Made VFG004205__safD into gene. strand=+, frame=0
VFG004206__safD Made VFG004206__safD into gene. strand=+, frame=0
VFG004209__safD Made VFG004209__safD into gene. strand=+, frame=0
VFG004212__sefA Made VFG004212__sefA into gene. strand=+, frame=0
VFG004213__sefB Made VFG004213__sefB into gene. strand=+, frame=0
VFG004216__sefC Made VFG004216__sefC into gene. strand=+, frame=0
VFG004217__sefC Made VFG004217__sefC into gene. strand=+, frame=0
VFG004218__sefC Made VFG004218__sefC into gene. strand=+, frame=0
VFG004221__staG Made VFG004221__staG into gene. strand=+, frame=0
VFG004223__staF Made VFG004223__staF into gene. strand=+, frame=0
VFG004225__staE Made VFG004225__staE into gene. strand=+, frame=0
VFG004227__staD Made VFG004227__staD into gene. strand=+, frame=0
VFG004229__staC Made VFG004229__staC into gene. strand=+, frame=0
VFG004230__staC Made VFG004230__staC into gene. strand=+, frame=0
VFG004231__staB Made VFG004231__staB into gene. strand=+, frame=0
VFG004233__staA Made VFG004233__staA into gene. strand=+, frame=0
VFG004235__stbE Made VFG004235__stbE into gene. strand=+, frame=0
VFG004236__stbE Made VFG004236__stbE into gene. strand=+, frame=0
VFG004237__stbA Made VFG004237__stbA into gene. strand=+, frame=0
VFG004238__stbE Made VFG004238__stbE into gene. strand=+, frame=0
VFG004240__stbD Made VFG004240__stbD into gene. strand=+, frame=0
VFG004241__stbD Made VFG004241__stbD into gene. strand=+, frame=0
VFG004242__stbB Made VFG004242__stbB into gene. strand=+, frame=0
VFG004243__stbD Made VFG004243__stbD into gene. strand=+, frame=0
VFG004244__stbD Made VFG004244__stbD into gene. strand=+, frame=0
VFG004245__stbC Made VFG004245__stbC into gene. strand=+, frame=0
VFG004246__stbC Made VFG004246__stbC into gene. strand=+, frame=0
VFG004248__stbC Made VFG004248__stbC into gene. strand=+, frame=0
VFG004249__stbC Made VFG004249__stbC into gene. strand=+, frame=0
VFG004250__stbB Made VFG004250__stbB into gene. strand=+, frame=0
VFG004253__stbB Made VFG004253__stbB into gene. strand=+, frame=0
VFG004254__stbB Made VFG004254__stbB into gene. strand=+, frame=0
VFG004255__stbA Made VFG004255__stbA into gene. strand=+, frame=0
VFG004258__stbA Made VFG004258__stbA into gene. strand=+, frame=0
VFG004259__stbA Made VFG004259__stbA into gene. strand=+, frame=0
VFG004260__stcD Made VFG004260__stcD into gene. strand=+, frame=0
VFG004261__stcD Made VFG004261__stcD into gene. strand=+, frame=0
VFG004263__pegD Made VFG004263__pegD into gene. strand=+, frame=0
VFG004264__stcD Made VFG004264__stcD into gene. strand=+, frame=0
VFG004265__stcC Made VFG004265__stcC into gene. strand=+, frame=0
VFG004266__stcC Made VFG004266__stcC into gene. strand=+, frame=0
VFG004268__pegC Made VFG004268__pegC into gene. strand=+, frame=0
VFG004269__stcC Made VFG004269__stcC into gene. strand=+, frame=0
VFG004270__stcB Made VFG004270__stcB into gene. strand=+, frame=0
VFG004271__stcB Made VFG004271__stcB into gene. strand=+, frame=0
VFG004272__stcB Made VFG004272__stcB into gene. strand=+, frame=0
VFG004273__pegB Made VFG004273__pegB into gene. strand=+, frame=0
VFG004274__stcB Made VFG004274__stcB into gene. strand=+, frame=0
VFG004275__stcA Made VFG004275__stcA into gene. strand=+, frame=0
VFG004278__pegA Made VFG004278__pegA into gene. strand=+, frame=0
VFG004279__stcA Made VFG004279__stcA into gene. strand=+, frame=0
VFG004280__stdC Made VFG004280__stdC into gene. strand=+, frame=0
VFG004281__stdC Made VFG004281__stdC into gene. strand=+, frame=0
VFG004283__stdC Made VFG004283__stdC into gene. strand=+, frame=0
VFG004284__stdC Made VFG004284__stdC into gene. strand=+, frame=0
VFG004285__stdB Made VFG004285__stdB into gene. strand=+, frame=0
VFG004286__stdB Made VFG004286__stdB into gene. strand=+, frame=0
VFG004288__stdB Made VFG004288__stdB into gene. strand=+, frame=0
VFG004289__stdB Made VFG004289__stdB into gene. strand=+, frame=0
VFG004290__stdA Made VFG004290__stdA into gene. strand=+, frame=0
VFG004291__stdA Made VFG004291__stdA into gene. strand=+, frame=0
VFG004293__stdA Made VFG004293__stdA into gene. strand=+, frame=0
VFG004294__stdA Made VFG004294__stdA into gene. strand=+, frame=0
VFG004297__steA Made VFG004297__steA into gene. strand=+, frame=0
VFG004298__steA Made VFG004298__steA into gene. strand=+, frame=0
VFG004299__steB Made VFG004299__steB into gene. strand=+, frame=0
VFG004300__steB Made VFG004300__steB into gene. strand=+, frame=0
VFG004301__steB Made VFG004301__steB into gene. strand=+, frame=0
VFG004302__steB Made VFG004302__steB into gene. strand=+, frame=0
VFG004303__steC Made VFG004303__steC into gene. strand=+, frame=0
VFG004305__steC Made VFG004305__steC into gene. strand=+, frame=0
VFG004306__steC Made VFG004306__steC into gene. strand=+, frame=0
VFG004307__steD Made VFG004307__steD into gene. strand=+, frame=0
VFG004309__steD Made VFG004309__steD into gene. strand=+, frame=0
VFG004310__steD Made VFG004310__steD into gene. strand=+, frame=0
VFG004311__steE Made VFG004311__steE into gene. strand=+, frame=0
VFG004314__steE Made VFG004314__steE into gene. strand=+, frame=0
VFG004315__steF Made VFG004315__steF into gene. strand=+, frame=0
VFG004317__steF Made VFG004317__steF into gene. strand=+, frame=0
VFG004318__steF Made VFG004318__steF into gene. strand=+, frame=0
VFG004319__stfA Made VFG004319__stfA into gene. strand=+, frame=0
VFG004320__stfA Made VFG004320__stfA into gene. strand=+, frame=0
VFG004321__stfA Made VFG004321__stfA into gene. strand=+, frame=0
VFG004322__stfC Made VFG004322__stfC into gene. strand=+, frame=0
VFG004324__stfC Made VFG004324__stfC into gene. strand=+, frame=0
VFG004325__stfD Made VFG004325__stfD into gene. strand=+, frame=0
VFG004326__stfD Made VFG004326__stfD into gene. strand=+, frame=0
VFG004327__stfD Made VFG004327__stfD into gene. strand=+, frame=0
VFG004328__stfE Made VFG004328__stfE into gene. strand=+, frame=0
VFG004329__stfE Made VFG004329__stfE into gene. strand=+, frame=0
VFG004330__stfE Made VFG004330__stfE into gene. strand=+, frame=0
VFG004331__stfF Made VFG004331__stfF into gene. strand=+, frame=0
VFG004333__stfF Made VFG004333__stfF into gene. strand=+, frame=0
VFG004334__stfG Made VFG004334__stfG into gene. strand=+, frame=0
VFG004335__stfG Made VFG004335__stfG into gene. strand=+, frame=0
VFG004336__stfG Made VFG004336__stfG into gene. strand=+, frame=0
VFG004337__stgA Made VFG004337__stgA into gene. strand=+, frame=0
VFG004339__stgB Made VFG004339__stgB into gene. strand=+, frame=0
VFG004343__stgD Made VFG004343__stgD into gene. strand=+, frame=0
VFG004345__sthE Made VFG004345__sthE into gene. strand=+, frame=0
VFG004348__sthE Made VFG004348__sthE into gene. strand=+, frame=0
VFG004349__sthE Made VFG004349__sthE into gene. strand=+, frame=0
VFG004350__sthD Made VFG004350__sthD into gene. strand=+, frame=0
VFG004351__sthD Made VFG004351__sthD into gene. strand=+, frame=0
VFG004353__sthD Made VFG004353__sthD into gene. strand=+, frame=0
VFG004354__sthD Made VFG004354__sthD into gene. strand=+, frame=0
VFG004355__sthC Made VFG004355__sthC into gene. strand=+, frame=0
VFG004358__sthC Made VFG004358__sthC into gene. strand=+, frame=0
VFG004359__sthC Made VFG004359__sthC into gene. strand=+, frame=0
VFG004360__sthB Made VFG004360__sthB into gene. strand=+, frame=0
VFG004361__sthB Made VFG004361__sthB into gene. strand=+, frame=0
VFG004363__sthB Made VFG004363__sthB into gene. strand=+, frame=0
VFG004364__sthB Made VFG004364__sthB into gene. strand=+, frame=0
VFG004365__sthA Made VFG004365__sthA into gene. strand=+, frame=0
VFG004366__sthA Made VFG004366__sthA into gene. strand=+, frame=0
VFG004367__sthA Made VFG004367__sthA into gene. strand=+, frame=0
VFG004368__sthA Made VFG004368__sthA into gene. strand=+, frame=0
VFG004369__sthA Made VFG004369__sthA into gene. strand=+, frame=0
VFG004370__stiH Made VFG004370__stiH into gene. strand=+, frame=0
VFG004371__stiH Made VFG004371__stiH into gene. strand=+, frame=0
VFG004372__stiC Made VFG004372__stiC into gene. strand=+, frame=0
VFG004373__stiC Made VFG004373__stiC into gene. strand=+, frame=0
VFG004374__stiB Made VFG004374__stiB into gene. strand=+, frame=0
VFG004375__stiB Made VFG004375__stiB into gene. strand=+, frame=0
VFG004376__stiA Made VFG004376__stiA into gene. strand=+, frame=0
VFG004377__stiA Made VFG004377__stiA into gene. strand=+, frame=0
VFG004378__stjA Made VFG004378__stjA into gene. strand=+, frame=0
VFG004379__stjB Made VFG004379__stjB into gene. strand=+, frame=0
VFG004380__stjC Made VFG004380__stjC into gene. strand=+, frame=0
VFG004381__STM4574 Made VFG004381__STM4574 into gene. strand=+, frame=0
VFG004382__STM4575 Made VFG004382__STM4575 into gene. strand=+, frame=0
VFG004383__stkG Made VFG004383__stkG into gene. strand=+, frame=0
VFG004384__stkF Made VFG004384__stkF into gene. strand=+, frame=0
VFG004385__stkE Made VFG004385__stkE into gene. strand=+, frame=0
VFG004386__stkD Made VFG004386__stkD into gene. strand=+, frame=0
VFG004387__stkC Made VFG004387__stkC into gene. strand=+, frame=0
VFG004388__stkB Made VFG004388__stkB into gene. strand=+, frame=0
VFG004389__stkA Made VFG004389__stkA into gene. strand=+, frame=0
VFG004390__tcfA Made VFG004390__tcfA into gene. strand=+, frame=0
VFG004392__tcfA Made VFG004392__tcfA into gene. strand=+, frame=0
VFG004393__tcfA Made VFG004393__tcfA into gene. strand=+, frame=0
VFG004394__tcfB Made VFG004394__tcfB into gene. strand=+, frame=0
VFG004396__tcfB Made VFG004396__tcfB into gene. strand=+, frame=0
VFG004398__tcfC Made VFG004398__tcfC into gene. strand=+, frame=0
VFG004399__tcfC Made VFG004399__tcfC into gene. strand=+, frame=0
VFG004400__tcfC Made VFG004400__tcfC into gene. strand=+, frame=0
VFG004402__tcfD Made VFG004402__tcfD into gene. strand=+, frame=0
VFG004404__tcfD Made VFG004404__tcfD into gene. strand=+, frame=0
VFG004405__tcfD Made VFG004405__tcfD into gene. strand=+, frame=0
VFG004407__pefD Made VFG004407__pefD into gene. strand=+, frame=0
VFG004409__pefC Made VFG004409__pefC into gene. strand=+, frame=0
VFG004411__pefA Made VFG004411__pefA into gene. strand=+, frame=0
VFG004413__pefB Made VFG004413__pefB into gene. strand=+, frame=0
VFG004415__spvD Made VFG004415__spvD into gene. strand=+, frame=0
VFG004417__spvC Made VFG004417__spvC into gene. strand=+, frame=0
VFG004419__spvB Made VFG004419__spvB into gene. strand=+, frame=0
VFG004421__spvA Made VFG004421__spvA into gene. strand=+, frame=0
VFG004423__spvR Made VFG004423__spvR into gene. strand=+, frame=0
VFG004432__misL Made VFG004432__misL into gene. strand=+, frame=0
VFG004433__misL Made VFG004433__misL into gene. strand=+, frame=0
VFG004443__sinH Made VFG004443__sinH into gene. strand=+, frame=0
VFG004448__ratB Made VFG004448__ratB into gene. strand=+, frame=0
VFG012204__toxB Made VFG012204__toxB into gene. strand=+, frame=0
VFG012206__papX Made VFG012206__papX into gene. strand=+, frame=0
VFG012207__papX Made VFG012207__papX into gene. strand=+, frame=0
VFG012208__papX Made VFG012208__papX into gene. strand=+, frame=0
VFG012211__papG Made VFG012211__papG into gene. strand=+, frame=0
VFG012212__papG Made VFG012212__papG into gene. strand=+, frame=0
VFG012213__papG Made VFG012213__papG into gene. strand=+, frame=0
VFG012216__papF Made VFG012216__papF into gene. strand=+, frame=0
VFG012217__papF Made VFG012217__papF into gene. strand=+, frame=0
VFG012218__papF Made VFG012218__papF into gene. strand=+, frame=0
VFG012221__papE Made VFG012221__papE into gene. strand=+, frame=0
VFG012222__papE Made VFG012222__papE into gene. strand=+, frame=0
VFG012223__papE Made VFG012223__papE into gene. strand=+, frame=0
VFG012226__papK Made VFG012226__papK into gene. strand=+, frame=0
VFG012227__papK Made VFG012227__papK into gene. strand=+, frame=0
VFG012228__papK Made VFG012228__papK into gene. strand=+, frame=0
VFG012231__papJ Made VFG012231__papJ into gene. strand=+, frame=0
VFG012232__papJ Made VFG012232__papJ into gene. strand=+, frame=0
VFG012233__papJ Made VFG012233__papJ into gene. strand=+, frame=0
VFG012236__papD Made VFG012236__papD into gene. strand=+, frame=0
VFG012237__papD Made VFG012237__papD into gene. strand=+, frame=0
VFG012238__papD Made VFG012238__papD into gene. strand=+, frame=0
VFG012241__papC Made VFG012241__papC into gene. strand=+, frame=0
VFG012242__papC Made VFG012242__papC into gene. strand=+, frame=0
VFG012243__papC Made VFG012243__papC into gene. strand=+, frame=0
VFG012246__papH Made VFG012246__papH into gene. strand=+, frame=0
VFG012247__papH Made VFG012247__papH into gene. strand=+, frame=0
VFG012248__papH Made VFG012248__papH into gene. strand=+, frame=0
VFG012251__papA Made VFG012251__papA into gene. strand=+, frame=0
VFG012252__papA Made VFG012252__papA into gene. strand=+, frame=0
VFG012253__papA Made VFG012253__papA into gene. strand=+, frame=0
VFG012256__papB Made VFG012256__papB into gene. strand=+, frame=0
VFG012257__papB Made VFG012257__papB into gene. strand=+, frame=0
VFG012258__papB Made VFG012258__papB into gene. strand=+, frame=0
VFG012261__papI Made VFG012261__papI into gene. strand=+, frame=0
VFG012262__papI Made VFG012262__papI into gene. strand=+, frame=0
VFG012263__fimB Made VFG012263__fimB into gene. strand=+, frame=0
VFG012264__fimB Made VFG012264__fimB into gene. strand=+, frame=0
VFG012267__fimB Made VFG012267__fimB into gene. strand=+, frame=0
VFG012270__fimE Made VFG012270__fimE into gene. strand=+, frame=0
VFG012271__fimE Made VFG012271__fimE into gene. strand=+, frame=0
VFG012274__fimE Made VFG012274__fimE into gene. strand=+, frame=0
VFG012275__fimE Made VFG012275__fimE into gene. strand=+, frame=0
VFG012277__fimA Made VFG012277__fimA into gene. strand=+, frame=0
VFG012278__fimA Made VFG012278__fimA into gene. strand=+, frame=0
VFG012279__fimA Made VFG012279__fimA into gene. strand=+, frame=0
VFG012281__fimA Made VFG012281__fimA into gene. strand=+, frame=0
VFG012282__fimA Made VFG012282__fimA into gene. strand=+, frame=0
VFG012283__fimA Made VFG012283__fimA into gene. strand=+, frame=0
VFG012284__fimI Made VFG012284__fimI into gene. strand=+, frame=0
VFG012285__fimI Made VFG012285__fimI into gene. strand=+, frame=0
VFG012286__fimI Made VFG012286__fimI into gene. strand=+, frame=0
VFG012288__fimI Made VFG012288__fimI into gene. strand=+, frame=0
VFG012289__fimI Made VFG012289__fimI into gene. strand=+, frame=0
VFG012290__fimI Made VFG012290__fimI into gene. strand=+, frame=0
VFG012291__fimC Made VFG012291__fimC into gene. strand=+, frame=0
VFG012292__fimC Made VFG012292__fimC into gene. strand=+, frame=0
VFG012293__fimC Made VFG012293__fimC into gene. strand=+, frame=0
VFG012295__fimC Made VFG012295__fimC into gene. strand=+, frame=0
VFG012296__fimC Made VFG012296__fimC into gene. strand=+, frame=0
VFG012298__fimD Made VFG012298__fimD into gene. strand=+, frame=0
VFG012299__fimD Made VFG012299__fimD into gene. strand=+, frame=0
VFG012300__fimD Made VFG012300__fimD into gene. strand=+, frame=0
VFG012302__fimD Made VFG012302__fimD into gene. strand=+, frame=0
VFG012303__fimD Made VFG012303__fimD into gene. strand=+, frame=0
VFG012305__fimF Made VFG012305__fimF into gene. strand=+, frame=0
VFG012306__fimF Made VFG012306__fimF into gene. strand=+, frame=0
VFG012309__fimF Made VFG012309__fimF into gene. strand=+, frame=0
VFG012310__fimF Made VFG012310__fimF into gene. strand=+, frame=0
VFG012311__fimF Made VFG012311__fimF into gene. strand=+, frame=0
VFG012312__fimG Made VFG012312__fimG into gene. strand=+, frame=0
VFG012313__fimG Made VFG012313__fimG into gene. strand=+, frame=0
VFG012316__fimG Made VFG012316__fimG into gene. strand=+, frame=0
VFG012317__fimG Made VFG012317__fimG into gene. strand=+, frame=0
